Vaccine,Geographic Level,Geographic Name,Demographic_Level,Demographic Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.222,1.7096,10535,0
COVID,Region,Region 1,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.222,1.7096,10535,0
COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.4175,8.4128,252,0
COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.119,4.9597,252,0
COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.2995,8.3994,252,0
COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.164,1.5691,6383,0
COVID,Region,Region 10,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.164,1.5691,6383,0
COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.3944,7.5963,294,0
COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0951,4.7517,294,0
COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3793,7.8025,294,0
COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1312,1.2567,7240,0
COVID,Region,Region 2,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1312,1.2567,7240,0
COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.4373,6.0826,695,0
COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.1178,3.8724,695,0
COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.2909,5.5446,695,0
COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.154,0.9097,19160,0
COVID,Region,Region 3,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.154,0.9097,19160,0
COVID,Region,Region 4,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.5376,5.4099,663,0
COVID,Region,Region 4,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0839,2.9341,663,0
COVID,Region,Region 4,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3008,4.8751,663,0
COVID,Region,Region 4,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.0776,0.7954,17780,0
COVID,Region,Region 4,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.0776,0.7954,17780,0
COVID,Region,Region 5,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.5118,5.5697,628,0
COVID,Region,Region 5,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0881,2.8486,628,0
COVID,Region,Region 5,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.2724,4.9689,628,0
COVID,Region,Region 5,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1276,0.8359,14400,0
COVID,Region,Region 5,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1276,0.8359,14400,0
COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.4873,5.2586,678,0
COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.1027,3.0506,678,0
COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3242,5.0258,678,0
COVID,Region,Region 6,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.0859,0.7443,19303,0
COVID,Region,Region 6,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.0859,0.7443,19303,0
COVID,Region,Region 7,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.5348,8.8215,228,0
COVID,Region,Region 7,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.1048,5.4788,228,0
COVID,Region,Region 7,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.2501,7.7356,228,0
COVID,Region,Region 7,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1102,1.2272,7245,0
COVID,Region,Region 7,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1102,1.2272,7245,0
COVID,Region,Region 8,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.4574,7.5601,454,0
COVID,Region,Region 8,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0956,4.4479,454,0
COVID,Region,Region 8,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3135,7.0465,454,0
COVID,Region,Region 8,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1336,1.2249,10996,0
COVID,Region,Region 8,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1336,1.2249,10996,0
COVID,Region,Region 9,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.3597,8.4986,417,0
COVID,Region,Region 9,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.1039,5.3121,417,0
COVID,Region,Region 9,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3925,9.81,417,0
COVID,Region,Region 9,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.144,1.3601,10059,0
COVID,Region,Region 9,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.144,1.3601,10059,0
COVID,State,Alabama,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.6078,11.7142,105,0
COVID,State,Alabama,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0852,6.4631,105,0
COVID,State,Alabama,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.246,10.5098,105,0
COVID,State,Alabama,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.061,1.369,2590,0
COVID,State,Alabama,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.061,1.369,2590,0
COVID,State,Alaska,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.6025,20.1237,46,0
COVID,State,Alaska,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0318,3.636,46,0
COVID,State,Alaska,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.2797,20.5637,46,0
COVID,State,Alaska,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.086,2.0324,1197,0
COVID,State,Alaska,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.086,2.0324,1197,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.4792,26.0017,47,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0472,6.741,47,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3624,27.1301,47,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1112,2.3781,2121,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1112,2.3781,2121,0
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.5691,16.2113,61,0
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0942,10.2472,61,0
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.2729,14.9663,61,0
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.0637,1.514,2105,0
COVID,State,Arkansas,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.0637,1.514,2105,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.3403,9.505,176,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.1102,6.1143,176,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3938,11.0699,176,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1558,1.7599,3410,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1558,1.7599,3410,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.4102,10.9028,110,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.11,6.805,110,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3181,10.1396,110,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1617,2.0319,2452,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1617,2.0319,2452,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.422,15.2924,64,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0741,6.8025,64,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3348,14.7667,64,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1691,2.9172,1475,0
COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1691,2.9172,1475,0
COVID,State,Delaware,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.3897,12.7986,109,0
COVID,State,Delaware,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0897,5.3872,109,0
COVID,State,Delaware,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.3944,13.2089,109,0
COVID,State,Delaware,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.1262,2.5997,1769,0
COVID,State,Delaware,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.1262,2.5997,1769,0
COVID,State,District of Columbia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.2886,14.2333,110,0
COVID,State,District of Columbia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.1851,14.9918,110,0
COVID,State,District of Columbia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 4,2024-01-27,0.2058,11.1665,110,0
COVID,State,District of Columbia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 4,2024-01-27,0.3205,3.3247,2976,0
COVID,State,District of Columbia,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,2024-01-27,0.3205,3.3247,2976,0
COVID,State,Florida,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,2024-01-27,0.6205,15.1726,74,0
COVID,State,Florida,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,2024-01-27,0.0749,8.2072,74,0
COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06,0.0706,2.9992,645,0
COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06,0.2976,5.9905,645,0
COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06,0.0649,0.5577,27011,0
COVID,National,National,Mother's Education,Some college,Up-to-date,Yes,January Week 1,2024-01-06,0.0649,0.5577,27011,0
COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06,0.4487,2.8886,3039,0
COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06,0.1207,1.9619,3039,0
COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06,0.3119,2.7131,3039,0
COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06,0.1188,0.3557,123101,0
COVID,National,National,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,2024-01-06,0.1188,0.3557,123101,0
COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06,0.4659,6.2415,696,0
